feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
heeft een wachtkamer,1,1,0,0,3,3,1,2,2,2,1,0,1.3333333333333333,1.0730867399773196
heeft gestudeerd,1,1,1,2,0,-2,3,1,1,0,1,1,0.8333333333333334,1.1934162828797101
heeft gezag,-2,1,0,0,2,-2,1,2,0,1,1,0,0.3333333333333333,1.3026778945578592
heeft het druk,-1,1,0,0,-1,1,2,-1,-3,1,1,0,0.0,1.348399724926484
heeft lang gestudeerd,1,1,1,-2,1,-1,3,1,0,0,2,0,0.5833333333333334,1.3113721705515065
heeft lange werkdagen,1,1,0,0,1,2,2,1,0,2,0,1,0.9166666666666666,0.7929614610987591
heeft meestal vuile kleren aan,-1,0,0,-2,0,2,-2,2,-3,0,0,0,-0.3333333333333333,1.497472618255253
heeft opleiding Herman Teirlinck gevolgd,0,1,1,-3,1,2,1,3,3,1,2,0,1.0,1.5954480704349312
heeft pharmacie gestudeerd,2,1,0,-3,3,3,1,3,2,0,2,0,1.1666666666666667,1.7494587907710375
heeft rechten gestudeerd,2,2,0,-2,2,2,2,2,2,-2,1,0,0.9166666666666666,1.5642792899510294
heeft veel geduld,-2,1,0,-1,-2,-2,0,-1,-2,1,1,1,-0.5,1.3142574813455419
heeft veel geld,-1,1,1,-1,-3,-2,2,-2,-3,-1,0,0,-0.75,1.6025547785276542
heeft veel gereedschap,1,1,0,0,2,2,1,2,2,1,1,0,1.0833333333333333,0.7929614610987591
