feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
vaak gebruikt als waakhond,0,0,0,-3,0,-3,0,-2,1,-3,0,0,-0.8333333333333334,1.4668044012461754
vaak overreden door auto's,1,-1,1,-2,-3,-3,0,2,0,0,-2,1,-0.5,1.6787441193290353
valt aan,0,1,-1,1,-2,-3,1,-2,2,1,1,1,0.0,1.5954480704349312
vangt muizen,0,1,0,-3,1,-3,0,0,1,-3,-1,1,-0.5,1.6236882817719773
veel gebruikt proefdier,0,1,1,-3,1,-2,0,-3,0,0,1,1,-0.25,1.5447859516333116
veel haar,0,-2,3,1,1,2,1,1,1,-3,1,-1,0.4166666666666667,1.6764862244009227
verzamelt nootjes,0,0,-2,-3,-1,-3,0,-2,0,-3,-2,1,-1.25,1.4222261679238197
voelt zacht aan,1,-3,3,1,1,1,1,2,1,2,1,-2,0.75,1.6583123951777
voorouder van mens,1,1,1,-3,3,0,1,2,0,-1,2,3,0.8333333333333334,1.696699112626596
werd vroeger veel gebruikt in de landbouw,1,2,1,-3,-1,-3,1,1,0,-1,0,2,0.0,1.7056057308448835
wordt afgeschoten voor zijn huid,-3,1,2,-2,-2,-3,0,1,0,-3,2,-2,-0.75,1.9598237397554634
wordt geassocieerd met vampieren,-3,-3,-3,-3,-3,-3,-3,1,0,-3,-3,0,-2.1666666666666665,1.5275252316519465
wordt gebruikt als lastdier,-2,1,-2,1,0,-3,1,2,1,1,0,1,0.08333333333333333,1.5642792899510296
wordt gegeten (met pruimen),-1,0,0,-3,0,-3,0,-1,0,0,1,2,-0.4166666666666667,1.4433756729740643
wordt geschoren voor de wol,-2,1,1,-2,1,-2,0,1,0,-3,-2,1,-0.5,1.5666989036012806
wordt geslacht,-2,2,2,0,-1,-2,0,1,0,1,1,1,0.25,1.3568010505999362
wordt geslacht als offer,0,1,0,-3,1,-2,0,2,0,-2,-2,1,-0.3333333333333333,1.5569978883230462
wordt op gejaagd,-2,1,2,1,1,-2,0,2,1,0,2,1,0.5833333333333334,1.378954368902449
wordt soms in het circus gebruikt,-3,2,2,0,-2,-3,1,-1,2,0,1,-2,-0.25,1.9128750375000738
wordt vaak de prooi van een kat,-1,1,1,-3,1,-3,0,0,0,-3,-3,1,-0.75,1.764549903980152
zachte vacht,1,1,3,2,1,1,2,2,1,2,2,0,1.5,0.7977240352174656
zebrapad,-3,-3,-3,-3,-3,-3,0,0,2,-3,-3,1,-1.75,1.9128750375000738
zegt ia,-2,1,-1,-3,1,-3,0,-1,0,-3,-2,0,-1.0833333333333333,1.5050420310248864
zeldzaam,-3,-3,0,0,-2,-2,-1,-1,1,-3,-2,0,-1.3333333333333333,1.3706888336846839
ziet er lomp uit,0,-3,0,-2,0,-3,0,2,1,-1,-2,-2,-0.8333333333333334,1.5859229221975182
ziet in het donker,1,1,0,-2,-2,0,1,-1,1,2,1,1,0.25,1.2880570286640687
ziet men op safari,-1,3,3,-2,-2,-2,1,-2,2,0,1,1,0.16666666666666666,1.9462473604038073
zijn te vinden in de Ardennen,2,-3,2,-2,-2,-3,0,1,1,-3,1,1,-0.4166666666666667,2.02072594216369
zolder,-3,-3,-3,-3,-2,-3,-3,0,0,-3,-3,-2,-2.3333333333333335,1.1547005383792517
zoogdier,3,3,3,3,3,3,3,3,2,3,-3,3,2.4166666666666665,1.729862492345632
zwaar,1,-3,0,0,-1,-3,0,-2,2,0,-2,0,-0.6666666666666666,1.5569978883230458
zwart,0,-3,0,-2,0,-3,0,0,0,-3,0,-2,-1.0833333333333333,1.378954368902449
zwart met wit,-1,-3,0,-3,-3,-3,0,0,0,0,-2,-2,-1.4166666666666667,1.378954368902449
